time,mode,wind_power_kw,wind_current_a,diesel_power_kw,load_power_kw,battery_power_kw,battery_current_a,dump_load_power_kw,unserved_power_kw,soc_percent,dc_bus_voltage_v,pcc_voltage_v,frequency_hz,inverter_current_a,diesel_enabled
6.819999999999942,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93907299231131,347.79701358631655,457.86175265893786,60.092563899919135,-13.399425021352755,True
6.839999999999941,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93915214483876,347.79701786463625,457.8617537432706,60.0925639565213,-13.399424989619519,True
6.859999999999941,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9392312973662,347.7970220573895,457.8617548059167,60.09256401199143,-13.39942495852095,True
6.87999999999994,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93931044989365,347.7970261662877,457.86175584730984,60.09256406635215,-13.399424928044349,True
6.89999999999994,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9393896024211,347.79703019300797,457.86175686787516,60.09256411962566,-13.399424898177282,True
6.9199999999999395,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93946875494855,347.7970341391938,457.86175786802914,60.0925641718337,-13.399424868907552,True
6.939999999999939,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.939547907476,347.7970380064559,457.86175884818005,60.09256422299758,-13.399424840223222,True
6.959999999999939,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93962706000345,347.7970417963728,457.861759808728,60.09256427313818,-13.399424812112576,True
6.979999999999938,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.9397062125309,347.79704551049133,457.86176075006495,60.09256432227597,-13.399424784564145,True
6.999999999999938,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93978536505834,347.79704915032755,457.8617616725751,60.092564370431,-13.399424757566685,True
7.019999999999937,dg_charging,3.01052648,5.789474,50.0,22.535306,30.475220480000004,-121.90088192000002,0.0,,69.94000961244966,350.237203727367,458.15384125813506,60.09783514380453,-47.47768527941642,True
7.039999999999937,dg_charging,3.01052648,5.789474,50.0,22.535306,30.475220480000004,-121.90088192000002,0.0,,69.94023385984097,350.1918549214656,458.3013742287582,60.10205922455008,-47.46240161599871,True
7.0599999999999365,dg_charging,3.01052648,5.789474,50.0,22.535306,30.475220480000004,-121.90088192000002,0.0,,69.94045810723229,350.1474130916823,458.37220331508297,60.1054269764091,-47.45506757934264,True
7.079999999999936,dg_charging,3.01052648,5.789474,50.0,22.535306,30.475220480000004,-121.90088192000002,0.0,,69.9406823546236,350.10386009849464,458.403110246291,60.10809445846821,-47.45186801442616,True
7.099999999999936,dg_charging,3.01052648,5.789474,50.0,22.535306,30.475220480000004,-121.90088192000002,0.0,,69.94090660201492,350.06117816517076,458.4135593860882,60.1101896007807,-47.45078639021945,True
7.119999999999935,dg_charging,3.120000103999647,6.000000199999321,50.0,22.535306,30.584694103999645,-122.33877641599858,0.0,,69.94113165495166,350.02441302562335,458.3816147766114,60.11182820477552,-47.45409323497879,True
7.139999999999935,dg_charging,3.229473727999644,6.210526399999316,50.0,22.535306,30.69416772799965,-122.7766709119986,0.0,,69.94135751343384,349.9882682415617,458.348330473721,60.1130937873177,-47.457539252576346,True
7.159999999999934,dg_charging,3.3389473519996415,6.42105259999931,50.0,22.535306,30.803641351999644,-123.21456540799858,0.0,,69.94158417746145,349.95273140587597,458.32225227804616,60.114054805437206,-47.46023955130441,True
7.179999999999934,dg_charging,3.4484209759996385,6.631578799999304,50.0,22.535306,30.91311497599964,-123.65245990399856,0.0,,69.94181164703448,349.9177903595989,458.3029162997615,60.114767367635245,-47.462241917269615,True
7.199999999999934,dg_charging,3.5578945999996354,6.842104999999298,50.0,22.535306,31.022588599999636,-124.09035439999855,0.0,,69.94203992215296,349.8834331869421,458.2882228927283,60.1152774571447,-47.463763627853396,True
7.219999999999933,dg_charging,3.995789407998534,7.6842103999971805,50.0,22.535306,31.460483407998538,-125.84193363199415,0.0,,69.94227141945545,349.86483769019316,458.1802016858633,60.115655564269474,-47.474953751325714,True
7.239999999999933,dg_charging,4.433684215998526,8.526315799997166,50.0,22.535306,31.898378215998527,-127.5935128639941,0.0,,69.94250613894195,349.846154313831,458.0852275475022,60.11592525601884,-47.484796663856216,True
7.259999999999932,dg_charging,4.8715790239985175,9.36842119999715,50.0,22.535306,32.33627302399852,-129.3450920959941,0.0,,69.94274408061247,349.82738481544754,458.02029281545447,60.116105861136816,-47.49152870738371,True
7.279999999999932,dg_charging,5.30947383199851,10.210526599997134,50.0,22.535306,32.77416783199851,-131.09667132799402,0.0,,69.94298524446701,349.8085309174834,457.97959944384115,60.11621323291396,-47.49574852509725,True
7.299999999999931,dg_charging,5.747368639998503,11.05263199999712,50.0,22.535306,33.21206263999851,-132.84825055999403,0.0,,69.94322963050557,349.7895943079301,457.95462137610815,60.116260374694576,-47.49833907002968,True
7.319999999999931,dg_charging,6.294736967998113,12.105263399996371,50.0,22.535306,33.759430967998114,-135.03772387199245,0.0,,69.94347804427281,349.7756397913195,457.9068274483674,60.1162688891988,-47.503296699069566,True
7.339999999999931,dg_charging,6.842105295998099,13.157894799996344,50.0,22.535306,34.3067992959981,-137.2271971839924,0.0,,69.94373048576873,349.76138962829674,457.86797425343724,60.11624509074014,-47.50732767513746,True
7.35999999999993,dg_charging,7.389473623998085,14.210526199996316,50.0,22.535306,34.85416762399809,-139.41667049599235,0.0,,69.94398695499333,349.74684973179,457.8415794276383,60.11619416982758,-47.510066499426266,True
7.37999999999993,dg_charging,7.936841951998069,15.263157599996287,50.0,22.535306,35.40153595199807,-141.60614380799228,0.0,,69.94424745194662,349.732025896469,457.8245239743942,60.11612039519499,-47.5118364039975,True
7.399999999999929,dg_charging,8.484210279998054,16.315788999996258,50.0,22.535306,35.948904279998054,-143.79561711999222,0.0,,69.94451197662859,349.71692380111,457.8133302239781,60.11602727947029,-47.512998090657554,True
7.419999999999929,dg_charging,10.126315575994136,19.473683799988724,50.0,22.535306,37.591009575994136,-150.36403830397654,0.0,,69.94478858449891,349.7521805956836,457.4848874270795,60.11602707925231,-47.547109167134195,True
7.4399999999999284,dg_charging,11.768420871994108,22.631578599988668,50.0,22.535306,39.23311487199411,-156.93245948797644,0.0,,69.94507727555757,349.78500804380514,457.19617402937996,60.11609782236152,-47.57713454402537,True
7.459999999999928,dg_charging,13.410526167994078,25.789473399988612,50.0,22.535306,40.87522016799408,-163.50088067197632,0.0,,69.94537804980457,349.81545473240345,457.0052917221081,60.11622159655843,-47.59700659666819,True
7.479999999999928,dg_charging,15.052631463994052,28.94736819998856,50.0,22.535306,42.51732546399405,-170.0693018559762,0.0,,69.94569090723992,349.8435682766689,456.8937485959996,60.11638381665552,-47.60862662632609,True
7.499999999999927,dg_charging,16.69473675999402,32.1052629999885,50.0,22.535306,44.15943075999402,-176.63772303997607,0.0,,69.94601584786362,349.8693953394884,456.8335850270597,60.11657262359082,-47.61489653507196,True
7.519999999999927,dg_charging,18.66526313599279,35.894736799986134,50.0,22.535306,46.12995713599279,-184.51982854397116,0.0,,69.94635528831348,349.90817112544056,456.70730061733605,60.11681120097543,-47.62806255868239,True
7.539999999999926,dg_charging,20.635789511992755,39.684210599986066,50.0,22.535306,47.0,-188.0,0.0,,69.94670113084476,349.95785838687897,456.6109987717202,60.117510332979826,-47.63810758681323,True
7.559999999999926,dg_charging,22.606315887992718,43.473684399986,50.0,22.535306,47.0,-188.0,0.0,,69.94704697337603,350.01563350707175,456.5549063869477,60.11891780497841,-47.64396040982139,True
7.5799999999999255,dg_wt_fast_charging,24.57684226399269,47.26315819998594,50.0,22.535306,47.0,-188.0,0.0,,69.9473928159073,350.0706767037599,456.5277955402754,60.12090021481745,-47.64678974051746,True
7.599999999999925,dg_wt_fast_charging,26.547368639992648,51.05263199998586,50.0,22.535306,47.0,-188.0,0.0,,69.94773865843858,350.1230426154135,456.51843383927184,60.12334829075,-47.64776682044735,True
7.619999999999925,dg_wt_fast_charging,27.477894911996508,52.84210559999328,50.0,22.535306,47.0,-188.0,0.0,,69.94808450096986,350.11168478162347,456.82165019098017,60.12566616955163,-47.61614051285815,True
7.639999999999924,dg_wt_fast_charging,28.40842118399648,54.63157919999323,50.0,22.535306,47.0,-188.0,0.0,,69.94843034350113,350.0998096834914,457.09326929295116,60.12787616941491,-47.58784551445349,True
7.659999999999924,dg_wt_fast_charging,29.338947455996454,56.421052799993184,50.0,22.535306,47.0,-188.0,0.0,,69.9487761860324,350.0874276663044,457.27502322604084,60.1299966136036,-47.56893068716094,True
7.679999999999923,dg_wt_fast_charging,30.26947372799643,58.210526399993135,50.0,22.535306,47.0,-188.0,0.0,,69.94912202856368,350.0745488684435,457.38273597619906,60.13204254909287,-47.55772829593937,True
7.699999999999923,dg_wt_fast_charging,31.199999999996404,59.999999999993086,50.0,22.535306,47.0,-188.0,0.0,,69.94946787109495,350.0611832255222,457.4420222003368,60.13402633586328,-47.55156463365563,True
7.7199999999999225,dg_wt_fast_charging,32.62315794399448,62.73684219998938,50.0,22.535306,47.0,-188.0,0.0,,69.94981371362623,350.07628258517167,457.32927659062165,60.1361979924917,-47.56328754408791,True
7.739999999999922,dg_wt_fast_charging,34.04631588799445,65.47368439998934,50.0,22.535306,47.0,-188.0,0.0,,69.9501595561575,350.0899414312731,457.21786175795273,60.13852059089442,-47.574877764344244,True
7.759999999999922,dg_wt_fast_charging,35.46947383199442,68.21052659998928,50.0,22.535306,47.0,-188.0,0.0,,69.95050539868878,350.10218857409717,457.1414415648851,60.140963912272994,-47.58283084191139,True
7.779999999999921,dg_wt_fast_charging,36.8926317759944,70.94736879998923,50.0,22.535306,47.0,-188.0,0.0,,69.95085124122005,350.1130522477097,457.09589952943264,60.143503238198264,-47.587571682884494,True
7.799999999999921,dg_wt_fast_charging,38.31578971999438,73.68421099998919,50.0,22.535306,47.0,-188.0,0.0,,69.95119708375132,350.12256012149464,457.0709264794087,60.146118359324205,-47.5901717318907,True
7.81999999999992,dg_wt_fast_charging,39.08210550399696,75.15789519999414,50.0,22.535306,47.0,-188.0,0.0,,69.9515429262826,350.09214983454893,457.2492728091176,60.14847294610991,-47.57160957561551,True
